16.01.2019,19:15,1.13963,1.14013,1.13963,1.14001,512
16.01.2019,19:20,1.14002,1.14019,1.13947,1.13964,485
16.01.2019,19:25,1.13964,1.13975,1.13944,1.13961,373
16.01.2019,19:30,1.13963,1.13998,1.13957,1.13988,451
16.01.2019,19:35,1.13989,1.14020,1.13955,1.14016,641
16.01.2019,19:40,1.14017,1.14027,1.13991,1.14017,462
16.01.2019,19:45,1.14016,1.14026,1.14003,1.14017,480
16.01.2019,19:50,1.14018,1.14027,1.13979,1.13988,540
16.01.2019,19:55,1.13989,1.13992,1.13937,1.13972,595
16.01.2019,20:00,1.13967,1.14026,1.13956,1.13997,645
16.01.2019,20:05,1.13996,1.14029,1.13954,1.13966,634
16.01.2019,20:10,1.13965,1.14008,1.13947,1.13949,614
16.01.2019,20:15,1.13950,1.13992,1.13935,1.13978,520
16.01.2019,20:20,1.13979,1.14020,1.13972,1.14012,417
16.01.2019,20:25,1.14013,1.14017,1.13979,1.13995,464
16.01.2019,20:30,1.13997,1.14024,1.13962,1.14017,561
16.01.2019,20:35,1.14018,1.14028,1.14007,1.14021,460
16.01.2019,20:40,1.14021,1.14033,1.13974,1.14015,507
16.01.2019,20:45,1.14016,1.14034,1.14001,1.14021,602
16.01.2019,20:50,1.14019,1.14019,1.13958,1.13958,614
16.01.2019,20:55,1.13956,1.13960,1.13916,1.13938,828
16.01.2019,21:00,1.13939,1.13975,1.13936,1.13968,750
16.01.2019,21:05,1.13973,1.14029,1.13972,1.14025,471
16.01.2019,21:10,1.14026,1.14026,1.13992,1.14024,384
16.01.2019,21:15,1.14027,1.14030,1.14000,1.14015,367
16.01.2019,21:20,1.14013,1.14027,1.13999,1.14022,315
16.01.2019,21:25,1.14022,1.14067,1.13988,1.14024,526
16.01.2019,21:30,1.14022,1.14040,1.13989,1.14032,509
16.01.2019,21:35,1.14033,1.14034,1.13994,1.14024,379
16.01.2019,21:40,1.14023,1.14041,1.14016,1.14040,394
16.01.2019,21:45,1.14040,1.14087,1.14034,1.14085,415
16.01.2019,21:50,1.14083,1.14101,1.14050,1.14052,310
16.01.2019,21:55,1.14051,1.14075,1.14046,1.14070,341
16.01.2019,22:00,1.14071,1.14071,1.14039,1.14055,335
16.01.2019,22:05,1.14054,1.14064,1.14021,1.14025,291
16.01.2019,22:10,1.14025,1.14043,1.14011,1.14033,311
16.01.2019,22:15,1.14033,1.14074,1.14014,1.14026,575
16.01.2019,22:20,1.14027,1.14068,1.14020,1.14063,463
16.01.2019,22:25,1.14063,1.14069,1.14053,1.14069,256
16.01.2019,22:30,1.14069,1.14069,1.14010,1.14012,279
16.01.2019,22:35,1.14011,1.14026,1.13980,1.14013,426
16.01.2019,22:40,1.14013,1.14018,1.13990,1.13991,336
16.01.2019,22:45,1.13991,1.14012,1.13983,1.13987,279
16.01.2019,22:50,1.13986,1.13988,1.13956,1.13976,308
16.01.2019,22:55,1.13978,1.14002,1.13972,1.13991,324
16.01.2019,23:00,1.13989,1.14008,1.13987,1.13995,253
16.01.2019,23:05,1.13995,1.14012,1.13984,1.14002,212
16.01.2019,23:10,1.14002,1.14047,1.14001,1.14040,219
16.01.2019,23:15,1.14041,1.14058,1.14034,1.14055,146
16.01.2019,23:20,1.14054,1.14063,1.14041,1.14055,212
16.01.2019,23:25,1.14056,1.14075,1.14055,1.14064,204
16.01.2019,23:30,1.14063,1.14080,1.14058,1.14080,235
16.01.2019,23:35,1.14079,1.14093,1.14067,1.14069,185
16.01.2019,23:40,1.14070,1.14090,1.14066,1.14078,207
16.01.2019,23:45,1.14076,1.14094,1.14061,1.14087,292
16.01.2019,23:50,1.14087,1.14088,1.14070,1.14071,147
16.01.2019,23:55,1.14070,1.14081,1.14056,1.14068,258
17.01.2019,00:00,1.14067,1.14068,1.14027,1.14042,480
17.01.2019,00:05,1.14041,1.14070,1.14038,1.14048,473
17.01.2019,00:10,1.14048,1.14077,1.14035,1.14072,378
17.01.2019,00:15,1.14071,1.14092,1.14022,1.14042,839
17.01.2019,00:20,1.14040,1.14051,1.14026,1.14028,299
17.01.2019,00:25,1.14027,1.14032,1.13992,1.14017,263
17.01.2019,00:30,1.14018,1.14036,1.14011,1.14019,358
