<TICKER>	<PER>	<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<VOL>	<INDEX>
SPFB.Si-6.18	5	20180502	133500	64146	64189	64115	64139	5463	12335
SPFB.Si-6.18	5	20180502	134000	64142	64163	64105	64125	4710	12336
SPFB.Si-6.18	5	20180502	134500	64128	64128	64085	64105	4491	12337
SPFB.Si-6.18	5	20180502	135000	64102	64143	64101	64119	3170	12338
SPFB.Si-6.18	5	20180502	135500	64114	64139	64100	64130	2686	12339
SPFB.Si-6.18	5	20180502	140000	64126	64188	64122	64165	4515	12340
SPFB.Si-6.18	5	20180502	141000	64165	64165	63993	64050	14382	12341
SPFB.Si-6.18	5	20180502	141500	64052	64103	64041	64089	6328	12342
SPFB.Si-6.18	5	20180502	142000	64087	64133	64068	64083	5176	12343
SPFB.Si-6.18	5	20180502	142500	64083	64179	64079	64146	7874	12344
SPFB.Si-6.18	5	20180502	143000	64150	64246	64144	64157	15169	12345
SPFB.Si-6.18	5	20180502	143500	64160	64240	64143	64198	10733	12346
SPFB.Si-6.18	5	20180502	144000	64199	64216	64176	64193	5135	12347
SPFB.Si-6.18	5	20180502	144500	64195	64228	64152	64162	6455	12348
SPFB.Si-6.18	5	20180502	145000	64164	64184	64151	64157	4050	12349
SPFB.Si-6.18	5	20180502	145500	64153	64158	64100	64129	5564	12350
SPFB.Si-6.18	5	20180502	150000	64132	64132	64060	64074	10114	12351
SPFB.Si-6.18	5	20180502	150500	64077	64098	64010	64023	7003	12352
SPFB.Si-6.18	5	20180502	151000	64023	64041	64009	64032	3650	12353
SPFB.Si-6.18	5	20180502	151500	64035	64035	63960	63998	8775	12354
SPFB.Si-6.18	5	20180502	152000	63997	64024	63988	64013	4073	12355
SPFB.Si-6.18	5	20180502	152500	64013	64080	64001	64045	6831	12356
SPFB.Si-6.18	5	20180502	153000	64046	64050	64009	64037	2611	12357
SPFB.Si-6.18	5	20180502	153500	64038	64054	64010	64013	3701	12358
SPFB.Si-6.18	5	20180502	154000	64010	64063	63992	64057	5801	12359
SPFB.Si-6.18	5	20180502	154500	64061	64066	64030	64051	4603	12360
SPFB.Si-6.18	5	20180502	155000	64054	64070	64022	64050	5071	12361
SPFB.Si-6.18	5	20180502	155500	64050	64080	64041	64054	3589	12362
SPFB.Si-6.18	5	20180502	160000	64057	64063	64033	64041	2223	12363
SPFB.Si-6.18	5	20180502	160500	64040	64062	64023	64044	4635	12364
SPFB.Si-6.18	5	20180502	161000	64046	64055	64026	64045	2641	12365
SPFB.Si-6.18	5	20180502	161500	64047	64130	64045	64083	9903	12366
SPFB.Si-6.18	5	20180502	162000	64086	64114	64076	64103	3259	12367
SPFB.Si-6.18	5	20180502	162500	64105	64117	64057	64081	4603	12368
SPFB.Si-6.18	5	20180502	163000	64077	64124	64063	64113	5184	12369
SPFB.Si-6.18	5	20180502	163500	64115	64200	64110	64194	11783	12370
SPFB.Si-6.18	5	20180502	164000	64195	64276	64190	64254	17274	12371
SPFB.Si-6.18	5	20180502	164500	64255	64335	64215	64233	31650	12372
SPFB.Si-6.18	5	20180502	165000	64230	64302	64202	64296	12245	12373
SPFB.Si-6.18	5	20180502	165500	64293	64532	64278	64473	62138	12374
SPFB.Si-6.18	5	20180502	170000	64473	64475	64392	64430	12540	12375
SPFB.Si-6.18	5	20180502	170500	64431	64486	64428	64457	11224	12376
SPFB.Si-6.18	5	20180502	171000	64454	64550	64413	64525	19977	12377
SPFB.Si-6.18	5	20180502	171500	64524	64665	64435	64462	35342	12378
SPFB.Si-6.18	5	20180502	172000	64461	64461	64305	64380	23271	12379
SPFB.Si-6.18	5	20180502	172500	64383	64403	64312	64367	11493	12380
SPFB.Si-6.18	5	20180502	173000	64366	64420	64333	64374	8987	12381
SPFB.Si-6.18	5	20180502	173500	64374	64445	64221	64221	23195	12382
SPFB.Si-6.18	5	20180502	174000	64224	64375	64182	64374	34805	12383
SPFB.Si-6.18	5	20180502	174500	64374	64431	64316	64411	12794	12384
SPFB.Si-6.18	5	20180502	175000	64413	64433	64320	64343	8968	12385
SPFB.Si-6.18	5	20180502	175500	64341	64399	64333	64376	8477	12386
SPFB.Si-6.18	5	20180502	180000	64382	64400	64357	64396	3504	12387
SPFB.Si-6.18	5	20180502	180500	64396	64431	64324	64338	5486	12388
SPFB.Si-6.18	5	20180502	181000	64338	64338	64231	64287	6992	12389
SPFB.Si-6.18	5	20180502	181500	64288	64318	64215	64317	8747	12390
SPFB.Si-6.18	5	20180502	182000	64316	64347	64312	64326	3064	12391
SPFB.Si-6.18	5	20180502	182500	64323	64329	64224	64264	12732	12392
SPFB.Si-6.18	5	20180502	183000	64263	64287	64230	64245	8941	12393
SPFB.Si-6.18	5	20180502	183500	64247	64319	64245	64311	3965	12394
SPFB.Si-6.18	5	20180502	184000	64311	64356	64305	64316	6468	12395
SPFB.Si-6.18	5	20180502	184500	64318	64332	64291	64303	3761	12396
SPFB.Si-6.18	5	20180502	190500	64270	64288	64205	64288	4762	12397
SPFB.Si-6.18	5	20180502	191000	64288	64289	64217	64224	2940	12398
SPFB.Si-6.18	5	20180502	191500	64223	64308	64214	64295	3847	12399
SPFB.Si-6.18	5	20180502	192000	64296	64318	64280	64313	2430	12400
SPFB.Si-6.18	5	20180502	192500	64314	64338	64301	64304	2145	12401
SPFB.Si-6.18	5	20180502	193000	64306	64333	64301	64305	1256	12402
SPFB.Si-6.18	5	20180502	193500	64307	64312	64286	64286	1725	12403
SPFB.Si-6.18	5	20180502	194000	64285	64314	64257	64310	4367	12404
SPFB.Si-6.18	5	20180502	194500	64310	64310	64250	64274	2177	12405
SPFB.Si-6.18	5	20180502	195000	64271	64276	64241	64260	2104	12406
SPFB.Si-6.18	5	20180502	195500	64257	64285	64244	64279	1513	12407
SPFB.Si-6.18	5	20180502	200000	64278	64307	64254	64295	2619	12408
SPFB.Si-6.18	5	20180502	200500	64295	64317	64269	64295	1962	12409
SPFB.Si-6.18	5	20180502	201000	64291	64301	64255	64272	945	12410
SPFB.Si-6.18	5	20180502	201500	64269	64271	64222	64230	2540	12411
SPFB.Si-6.18	5	20180502	202000	64232	64253	64220	64241	1137	12412
SPFB.Si-6.18	5	20180502	202500	64241	64273	64236	64266	1293	12413
SPFB.Si-6.18	5	20180502	203000	64270	64294	64263	64273	1205	12414
SPFB.Si-6.18	5	20180502	203500	64275	64277	64253	64258	859	12415
SPFB.Si-6.18	5	20180502	204000	64258	64300	64253	64293	2301	12416
SPFB.Si-6.18	5	20180502	204500	64289	64301	64278	64289	992	12417
SPFB.Si-6.18	5	20180502	205000	64294	64302	64258	64261	1737	12418
SPFB.Si-6.18	5	20180502	205500	64261	64280	64259	64275	404	12419
SPFB.Si-6.18	5	20180502	210000	64276	64301	64254	64282	2297	12420
SPFB.Si-6.18	5	20180502	210500	64281	64308	64040	64110	36818	12421
SPFB.Si-6.18	5	20180502	211000	64108	64272	64098	64150	18367	12422
SPFB.Si-6.18	5	20180502	211500	64148	64197	64079	64122	10608	12423
SPFB.Si-6.18	5	20180502	212000	64122	64259	64111	64194	10975	12424
SPFB.Si-6.18	5	20180502	212500	64192	64212	64145	64164	5881	12425
SPFB.Si-6.18	5	20180502	213000	64168	64190	64116	64132	6888	12426
SPFB.Si-6.18	5	20180502	213500	64141	64166	64087	64146	6607	12427
SPFB.Si-6.18	5	20180502	214000	64145	64160	64090	64108	3159	12428
SPFB.Si-6.18	5	20180502	214500	64105	64140	64092	64119	2104	12429
SPFB.Si-6.18	5	20180502	215000	64121	64154	64091	64130	3504	12430
SPFB.Si-6.18	5	20180502	215500	64129	64193	64129	64171	2676	12431
SPFB.Si-6.18	5	20180502	220000	64170	64312	64168	64282	10613	12432
SPFB.Si-6.18	5	20180502	220500	64282	64345	64257	64265	8406	12433
SPFB.Si-6.18	5	20180502	221000	64265	64300	64265	64271	2244	12434
SPFB.Si-6.18	5	20180502	221500	64273	64299	64260	64280	2892	12435
SPFB.Si-6.18	5	20180502	222000	64280	64331	64276	64320	4606	12436
SPFB.Si-6.18	5	20180502	222500	64320	64340	64305	64334	3566	12437
SPFB.Si-6.18	5	20180502	223000	64331	64369	64315	64346	6080	12438
SPFB.Si-6.18	5	20180502	223500	64345	64381	64322	64376	4458	12439
SPFB.Si-6.18	5	20180502	224000	64376	64420	64366	64408	5773	12440
SPFB.Si-6.18	5	20180502	224500	64409	64454	64400	64419	7412	12441
SPFB.Si-6.18	5	20180502	225000	64425	64452	64405	64420	4149	12442
SPFB.Si-6.18	5	20180502	225500	64421	64429	64404	64424	1644	12443
SPFB.Si-6.18	5	20180502	230000	64425	64428	64377	64411	3992	12444
SPFB.Si-6.18	5	20180502	230500	64416	64421	64386	64412	2610	12445
SPFB.Si-6.18	5	20180502	231000	64406	64428	64396	64402	2292	12446
SPFB.Si-6.18	5	20180502	231500	64401	64424	64395	64395	1256	12447
SPFB.Si-6.18	5	20180502	232000	64395	64409	64387	64394	1214	12448
SPFB.Si-6.18	5	20180502	232500	64394	64411	64387	64391	1820	12449
SPFB.Si-6.18	5	20180502	233000	64392	64392	64353	64380	1768	12450
SPFB.Si-6.18	5	20180502	233500	64380	64398	64370	64372	976	12451
SPFB.Si-6.18	5	20180502	234000	64374	64400	64360	64372	1487	12452
SPFB.Si-6.18	5	20180502	234500	64371	64397	64363	64389	2156	12453
SPFB.Si-6.18	5	20180502	235000	64384	64411	64372	64410	2892	12454
SPFB.Si-6.18	5	20180503	100500	64376	64376	64002	64100	57737	12455
SPFB.Si-6.18	5	20180503	101000	64100	64115	63900	64025	66683	12456
SPFB.Si-6.18	5	20180503	101500	64021	64052	63934	63964	24445	12457
SPFB.Si-6.18	5	20180503	102000	63964	63982	63781	63791	42740	12458
SPFB.Si-6.18	5	20180503	102500	63785	63839	63710	63799	50122	12459
SPFB.Si-6.18	5	20180503	103000	63799	63800	63714	63726	19010	12460
SPFB.Si-6.18	5	20180503	103500	63723	63822	63713	63808	27674	12461
SPFB.Si-6.18	5	20180503	104000	63808	63827	63730	63769	23862	12462
SPFB.Si-6.18	5	20180503	104500	63769	63793	63734	63738	11904	12463
SPFB.Si-6.18	5	20180503	105000	63739	63790	63724	63745	13545	12464
SPFB.Si-6.18	5	20180503	105500	63741	63826	63726	63779	20736	12465
SPFB.Si-6.18	5	20180503	110000	63775	63815	63749	63782	12223	12466
SPFB.Si-6.18	5	20180503	110500	63782	63848	63738	63837	23685	12467
SPFB.Si-6.18	5	20180503	111000	63837	63844	63753	63775	19341	12468
SPFB.Si-6.18	5	20180503	111500	63775	63856	63761	63842	11000	12469
SPFB.Si-6.18	5	20180503	112000	63845	63860	63782	63795	13659	12470
SPFB.Si-6.18	5	20180503	112500	63793	63808	63751	63753	7342	12471
SPFB.Si-6.18	5	20180503	113000	63753	63768	63717	63759	17501	12472
SPFB.Si-6.18	5	20180503	113500	63759	63783	63700	63736	28668	12473
SPFB.Si-6.18	5	20180503	114000	63737	63749	63707	63724	10126	12474
SPFB.Si-6.18	5	20180503	114500	63722	63758	63719	63739	8205	12475
SPFB.Si-6.18	5	20180503	115000	63737	63760	63721	63754	8287	12476
SPFB.Si-6.18	5	20180503	115500	63754	63783	63732	63773	5045	12477
SPFB.Si-6.18	5	20180503	120000	63771	63792	63718	63763	12935	12478
SPFB.Si-6.18	5	20180503	120500	63763	63787	63727	63764	20271	12479
SPFB.Si-6.18	5	20180503	121000	63761	63763	63717	63744	8047	12480
SPFB.Si-6.18	5	20180503	121500	63740	63758	63722	63734	4322	12481
SPFB.Si-6.18	5	20180503	122000	63734	63737	63700	63714	16126	12482
SPFB.Si-6.18	5	20180503	122500	63713	63757	63687	63720	29940	12483
SPFB.Si-6.18	5	20180503	123000	63720	63770	63685	63742	15975	12484
SPFB.Si-6.18	5	20180503	123500	63737	63772	63703	63767	7622	12485
SPFB.Si-6.18	5	20180503	124000	63767	63793	63750	63790	9163	12486
SPFB.Si-6.18	5	20180503	124500	63790	63796	63756	63782	7160	12487
SPFB.Si-6.18	5	20180503	125000	63782	63800	63777	63784	5236	12488
SPFB.Si-6.18	5	20180503	125500	63788	63797	63732	63759	12275	12489
SPFB.Si-6.18	5	20180503	130000	63759	63789	63730	63744	13559	12490
SPFB.Si-6.18	5	20180503	130500	63745	63791	63731	63783	8339	12491
SPFB.Si-6.18	5	20180503	131000	63784	63795	63741	63784	6569	12492
SPFB.Si-6.18	5	20180503	131500	63785	63804	63779	63799	6179	12493
SPFB.Si-6.18	5	20180503	132000	63798	63804	63768	63780	7360	12494
SPFB.Si-6.18	5	20180503	132500	63782	63793	63769	63780	6738	12495
SPFB.Si-6.18	5	20180503	133000	63776	63795	63774	63792	2610	12496
SPFB.Si-6.18	5	20180503	133500	63788	63807	63760	63762	8156	12497
SPFB.Si-6.18	5	20180503	134000	63763	63776	63737	63754	9126	12498
SPFB.Si-6.18	5	20180503	134500	63753	63789	63751	63784	3291	12499
SPFB.Si-6.18	5	20180503	135000	63781	63789	63763	63778	3763	12500
SPFB.Si-6.18	5	20180503	135500	63777	63792	63766	63770	3429	12501
SPFB.Si-6.18	5	20180503	140000	63770	63773	63742	63756	4870	12502
SPFB.Si-6.18	5	20180503	141000	63758	63778	63749	63774	3815	12503
SPFB.Si-6.18	5	20180503	141500	63774	63794	63767	63775	6415	12504
SPFB.Si-6.18	5	20180503	142000	63775	63805	63759	63787	6005	12505
SPFB.Si-6.18	5	20180503	142500	63785	63793	63753	63767	6765	12506
SPFB.Si-6.18	5	20180503	143000	63765	63819	63755	63777	12896	12507
SPFB.Si-6.18	5	20180503	143500	63779	63783	63740	63770	15951	12508
SPFB.Si-6.18	5	20180503	144000	63770	63780	63761	63764	4279	12509
SPFB.Si-6.18	5	20180503	144500	63763	63781	63761	63773	2823	12510
SPFB.Si-6.18	5	20180503	145000	63774	63803	63771	63793	10186	12511
SPFB.Si-6.18	5	20180503	145500	63794	63838	63792	63832	9874	12512
SPFB.Si-6.18	5	20180503	150000	63833	63883	63786	63795	20398	12513
SPFB.Si-6.18	5	20180503	150500	63796	63827	63767	63782	12602	12514
SPFB.Si-6.18	5	20180503	151000	63782	63818	63777	63796	4243	12515
SPFB.Si-6.18	5	20180503	151500	63797	63827	63796	63817	3951	12516
SPFB.Si-6.18	5	20180503	152000	63812	63832	63809	63810	2355	12517
SPFB.Si-6.18	5	20180503	152500	63811	63837	63803	63825	5115	12518
SPFB.Si-6.18	5	20180503	153000	63826	63828	63791	63810	4115	12519
SPFB.Si-6.18	5	20180503	153500	63811	63814	63762	63785	4838	12520
SPFB.Si-6.18	5	20180503	154000	63782	63823	63777	63797	4915	12521
SPFB.Si-6.18	5	20180503	154500	63799	63802	63770	63791	3984	12522
SPFB.Si-6.18	5	20180503	155000	63789	63825	63741	63751	7604	12523
SPFB.Si-6.18	5	20180503	155500	63754	63794	63741	63794	5571	12524
SPFB.Si-6.18	5	20180503	160000	63792	63828	63783	63816	6260	12525
SPFB.Si-6.18	5	20180503	160500	63815	63815	63765	63794	8058	12526
SPFB.Si-6.18	5	20180503	161000	63791	63800	63764	63781	4591	12527
SPFB.Si-6.18	5	20180503	161500	63783	63814	63771	63784	8813	12528
SPFB.Si-6.18	5	20180503	162000	63785	63803	63750	63750	4053	12529
SPFB.Si-6.18	5	20180503	162500	63752	63779	63741	63755	7915	12530
SPFB.Si-6.18	5	20180503	163000	63757	63780	63742	63768	7000	12531
SPFB.Si-6.18	5	20180503	163500	63768	63801	63754	63791	9287	12532
SPFB.Si-6.18	5	20180503	164000	63795	63830	63793	63820	6746	12533
SPFB.Si-6.18	5	20180503	164500	63820	63821	63800	63818	4679	12534
SPFB.Si-6.18	5	20180503	165000	63817	63818	63763	63766	6297	12535
SPFB.Si-6.18	5	20180503	165500	63770	63782	63759	63770	3439	12536
SPFB.Si-6.18	5	20180503	170000	63773	63773	63745	63758	3038	12537
SPFB.Si-6.18	5	20180503	170500	63755	63787	63719	63754	19300	12538
SPFB.Si-6.18	5	20180503	171000	63752	63797	63724	63771	15469	12539
SPFB.Si-6.18	5	20180503	171500	63772	63811	63761	63794	11112	12540
SPFB.Si-6.18	5	20180503	172000	63793	63822	63785	63790	5978	12541
SPFB.Si-6.18	5	20180503	172500	63792	63864	63787	63853	17424	12542
SPFB.Si-6.18	5	20180503	173000	63852	63879	63785	63824	25956	12543
SPFB.Si-6.18	5	20180503	173500	63824	63934	63805	63929	27713	12544
SPFB.Si-6.18	5	20180503	174000	63929	63992	63878	63908	59803	12545
SPFB.Si-6.18	5	20180503	174500	63908	63913	63850	63852	21936	12546
SPFB.Si-6.18	5	20180503	175000	63854	63873	63833	63849	9988	12547
SPFB.Si-6.18	5	20180503	175500	63846	63972	63836	63965	17342	12548
SPFB.Si-6.18	5	20180503	180000	63963	64067	63925	64023	28572	12549
SPFB.Si-6.18	5	20180503	180500	64027	64099	64024	64035	33166	12550
SPFB.Si-6.18	5	20180503	181000	64037	64041	63937	63962	29323	12551
SPFB.Si-6.18	5	20180503	181500	63962	63978	63895	63943	11404	12552
SPFB.Si-6.18	5	20180503	182000	63945	63955	63902	63923	7040	12553
SPFB.Si-6.18	5	20180503	182500	63925	63934	63902	63910	6150	12554
SPFB.Si-6.18	5	20180503	183000	63908	63936	63862	63935	15739	12555
SPFB.Si-6.18	5	20180503	183500	63936	63985	63933	63954	11218	12556
SPFB.Si-6.18	5	20180503	184000	63956	63958	63857	63862	13744	12557
SPFB.Si-6.18	5	20180503	184500	63862	63885	63840	63850	6470	12558
SPFB.Si-6.18	5	20180503	191000	63838	63838	63731	63752	14863	12559
SPFB.Si-6.18	5	20180503	191500	63751	63751	63578	63692	44541	12560
SPFB.Si-6.18	5	20180503	192000	63688	63693	63600	63642	14788	12561
SPFB.Si-6.18	5	20180503	192500	63641	63705	63607	63697	14077	12562
SPFB.Si-6.18	5	20180503	193000	63697	63697	63617	63638	5653	12563
SPFB.Si-6.18	5	20180503	193500	63637	63643	63560	63573	15474	12564
SPFB.Si-6.18	5	20180503	194000	63572	63605	63563	63590	5913	12565
SPFB.Si-6.18	5	20180503	194500	63592	63615	63564	63586	6801	12566
SPFB.Si-6.18	5	20180503	195000	63588	63600	63485	63506	15010	12567
SPFB.Si-6.18	5	20180503	195500	63504	63545	63450	63483	20830	12568
SPFB.Si-6.18	5	20180503	200000	63481	63498	63430	63435	14590	12569
SPFB.Si-6.18	5	20180503	200500	63432	63438	63336	63389	31347	12570
SPFB.Si-6.18	5	20180503	201000	63387	63459	63368	63417	14213	12571
SPFB.Si-6.18	5	20180503	201500	63422	63449	63388	63414	6217	12572
SPFB.Si-6.18	5	20180503	202000	63420	63457	63386	63404	6005	12573
SPFB.Si-6.18	5	20180503	202500	63405	63466	63396	63444	8698	12574
SPFB.Si-6.18	5	20180503	203000	63444	63497	63416	63431	10430	12575
SPFB.Si-6.18	5	20180503	203500	63427	63433	63321	63322	9607	12576
SPFB.Si-6.18	5	20180503	204000	63321	63321	63220	63273	26177	12577
SPFB.Si-6.18	5	20180503	204500	63273	63389	63253	63360	18510	12578
SPFB.Si-6.18	5	20180503	205000	63357	63435	63354	63411	7094	12579
SPFB.Si-6.18	5	20180503	205500	63412	63444	63408	63419	3948	12580
SPFB.Si-6.18	5	20180503	210000	63420	63479	63391	63400	11461	12581
SPFB.Si-6.18	5	20180503	210500	63398	63449	63378	63409	4793	12582
SPFB.Si-6.18	5	20180503	211000	63406	63413	63342	63368	5354	12583
SPFB.Si-6.18	5	20180503	211500	63366	63419	63359	63413	4222	12584
SPFB.Si-6.18	5	20180503	212000	63411	63486	63393	63480	10854	12585
SPFB.Si-6.18	5	20180503	212500	63480	63492	63430	63436	8648	12586
SPFB.Si-6.18	5	20180503	213000	63436	63471	63400	63432	4491	12587
SPFB.Si-6.18	5	20180503	213500	63431	63443	63278	63318	10923	12588
SPFB.Si-6.18	5	20180503	214000	63314	63340	63238	63283	8661	12589
SPFB.Si-6.18	5	20180503	214500	63285	63336	63267	63326	5216	12590
SPFB.Si-6.18	5	20180503	215000	63326	63357	63311	63334	3290	12591
SPFB.Si-6.18	5	20180503	215500	63335	63336	63289	63308	1880	12592
SPFB.Si-6.18	5	20180503	220000	63309	63343	63304	63331	1648	12593
SPFB.Si-6.18	5	20180503	220500	63331	63331	63298	63316	1268	12594
SPFB.Si-6.18	5	20180503	221000	63315	63347	63311	63328	1811	12595
SPFB.Si-6.18	5	20180503	221500	63331	63331	63293	63304	1374	12596
SPFB.Si-6.18	5	20180503	222000	63304	63322	63288	63304	1381	12597
SPFB.Si-6.18	5	20180503	222500	63310	63322	63303	63310	519	12598
SPFB.Si-6.18	5	20180503	223000	63312	63325	63301	63308	620	12599
SPFB.Si-6.18	5	20180503	223500	63306	63326	63303	63324	1976	12600
SPFB.Si-6.18	5	20180503	224000	63323	63364	63315	63342	3063	12601
SPFB.Si-6.18	5	20180503	224500	63345	63400	63340	63392	2989	12602
SPFB.Si-6.18	5	20180503	225000	63395	63395	63364	63374	1549	12603
SPFB.Si-6.18	5	20180503	225500	63375	63382	63365	63382	624	12604
SPFB.Si-6.18	5	20180503	230000	63381	63392	63361	63364	1730	12605
SPFB.Si-6.18	5	20180503	230500	63371	63378	63341	63356	1324	12606
SPFB.Si-6.18	5	20180503	231000	63362	63381	63354	63369	986	12607
SPFB.Si-6.18	5	20180503	231500	63370	63386	63370	63372	825	12608
SPFB.Si-6.18	5	20180503	232000	63373	63400	63372	63397	627	12609
SPFB.Si-6.18	5	20180503	232500	63397	63416	63387	63390	1859	12610
SPFB.Si-6.18	5	20180503	233000	63388	63391	63377	63382	826	12611
SPFB.Si-6.18	5	20180503	233500	63383	63394	63362	63375	858	12612
SPFB.Si-6.18	5	20180503	234000	63377	63385	63365	63380	1569	12613
SPFB.Si-6.18	5	20180503	234500	63380	63399	63375	63384	2930	12614
SPFB.Si-6.18	5	20180503	235000	63391	63412	63370	63384	2330	12615
SPFB.Si-6.18	5	20180504	100500	63414	63667	63350	63586	44552	12616
SPFB.Si-6.18	5	20180504	101000	63581	63610	63421	63463	39507	12617
SPFB.Si-6.18	5	20180504	101500	63463	63487	63424	63485	20774	12618
SPFB.Si-6.18	5	20180504	102000	63483	63504	63427	63487	21524	12619
SPFB.Si-6.18	5	20180504	102500	63483	63524	63477	63500	17840	12620
SPFB.Si-6.18	5	20180504	103000	63504	63591	63502	63579	38343	12621
SPFB.Si-6.18	5	20180504	103500	63579	63584	63512	63537	28161	12622
SPFB.Si-6.18	5	20180504	104000	63540	63576	63524	63545	17215	12623
SPFB.Si-6.18	5	20180504	104500	63546	63556	63521	63537	8173	12624
SPFB.Si-6.18	5	20180504	105000	63537	63568	63536	63561	7090	12625
SPFB.Si-6.18	5	20180504	105500	63560	63565	63505	63531	11194	12626
SPFB.Si-6.18	5	20180504	110000	63531	63548	63522	63536	9778	12627
SPFB.Si-6.18	5	20180504	110500	63536	63556	63521	63551	10362	12628
SPFB.Si-6.18	5	20180504	111000	63550	63564	63543	63551	3234	12629
SPFB.Si-6.18	5	20180504	111500	63553	63586	63546	63575	6644	12630
SPFB.Si-6.18	5	20180504	112000	63575	63630	63571	63616	10331	12631
SPFB.Si-6.18	5	20180504	112500	63616	63683	63616	63673	28102	12632
SPFB.Si-6.18	5	20180504	113000	63677	63689	63590	63640	25764	12633
SPFB.Si-6.18	5	20180504	113500	63643	63654	63611	63619	5667	12634
SPFB.Si-6.18	5	20180504	114000	63621	63630	63605	63630	2412	12635
SPFB.Si-6.18	5	20180504	114500	63631	63673	63621	63668	8759	12636
SPFB.Si-6.18	5	20180504	115000	63667	63686	63654	63682	5173	12637
SPFB.Si-6.18	5	20180504	115500	63683	63738	63664	63725	20065	12638
SPFB.Si-6.18	5	20180504	120000	63725	63778	63700	63765	24008	12639
SPFB.Si-6.18	5	20180504	120500	63771	63774	63723	63723	16282	12640
SPFB.Si-6.18	5	20180504	121000	63726	63738	63690	63700	6349	12641
SPFB.Si-6.18	5	20180504	121500	63698	63718	63692	63693	4871	12642
SPFB.Si-6.18	5	20180504	122000	63697	63737	63686	63722	7430	12643
SPFB.Si-6.18	5	20180504	122500	63720	63766	63718	63761	8311	12644
SPFB.Si-6.18	5	20180504	123000	63764	63815	63760	63771	20392	12645
SPFB.Si-6.18	5	20180504	123500	63769	63800	63737	63744	11958	12646
SPFB.Si-6.18	5	20180504	124000	63743	63763	63728	63750	7777	12647
SPFB.Si-6.18	5	20180504	124500	63749	63777	63733	63764	7343	12648
SPFB.Si-6.18	5	20180504	125000	63764	63839	63756	63823	9724	12649
SPFB.Si-6.18	5	20180504	125500	63824	63833	63767	63780	17894	12650
SPFB.Si-6.18	5	20180504	130000	63778	63795	63758	63759	7691	12651
SPFB.Si-6.18	5	20180504	130500	63759	63766	63702	63720	12339	12652
SPFB.Si-6.18	5	20180504	131000	63723	63787	63720	63764	5970	12653
SPFB.Si-6.18	5	20180504	131500	63764	63776	63717	63725	6992	12654
SPFB.Si-6.18	5	20180504	132000	63723	63736	63673	63690	14033	12655
SPFB.Si-6.18	5	20180504	132500	63689	63715	63676	63703	4630	12656
